best_eplen,recent_best_eplen,rew_mean,eplen_std,best_ext_ret,total_secs,eprew_recent,eprew,n_updates,epcount,eplen,recent_worst_eplen,recent_best_ext_ret,tcount,eprew_std,,,,
278,,,26.12034456,410.45,401302.8688,,399.2235,,323071,334.26,,,216296674,5.235701744,69001.52207,332301.3467,101461,221610
278,,,34.0025352,410.45,401777.7576,,399.1335,,323832,334.74,,,216553573,6.803763866,69476.41085,332301.3467,102222,221610
278,,,38.64566599,410.45,402250.844,,398.876,,324583,336.05,,,216809072,7.738418702,69949.49727,332301.3467,102973,221610
278,,,33.67060885,410.45,402720.6835,,398.681,,325344,336.99,,,217065589,6.737584063,70419.33675,332301.3467,103734,221610
278,,,27.29245134,410.45,403199.9022,,399.0985,,326100,334.89,,,217319375,5.464194611,70898.55544,332301.3467,104490,221610
278,,,38.63107557,410.45,403676.3654,,397.5655,,326853,342.6,,,217576784,7.727087728,71375.01863,332301.3467,105243,221610
278,,,95.94987441,410.45,404152.2784,,393.1705,,327580,344.96,,,217829664,57.52877154,71850.93167,332301.3467,105970,221610
278,,,36.81765881,410.45,404645.7108,,398.2065,,328340,339.4,,,218089437,7.367759683,72344.36412,332301.3467,106730,221610
278,,,107.9473849,410.45,405120.7475,,391.1405,,329082,354.89,,,218344835,58.62945876,72819.40081,332301.3467,107472,221610
278,,,103.2163921,410.45,405600.3433,,391.64,,329831,352.42,,,218600687,58.32213902,73298.9966,332301.3467,108221,221610
278,,,29.42209374,410.45,406092.7973,,398.7975,,330584,336.02,,,218856395,5.941781614,73791.45053,332301.3467,108974,221610
278,,,127.5898287,410.45,406576.4146,,391.5385,,331326,352.66,,,219113294,59.8352571,74275.06783,332301.3467,109716,221610
278,,,33.27251118,410.45,407055.9093,,399.591,,332080,332.4,,,219368012,6.659434586,74754.56253,332301.3467,110470,221610
278,,,67.76492898,410.45,407542.284,,397.059,,332830,345.12,,,219625421,13.55956928,75240.93732,332301.3467,111220,221610
278,,,132.1117629,410.45,408023.0644,,387.826,,333586,352.11,,,219880931,80.80287788,75721.7177,332301.3467,111976,221610
278,,,52.92774225,410.45,408505.1314,,398.0425,,334343,340.21,,,220139053,10.58729043,76203.78464,332301.3467,112733,221610
278,,,31.11941355,410.45,408988.6781,,398.862,,335088,336.11,,,220391061,6.230285387,76687.33134,332301.3467,113478,221610
278,,,31.33987237,410.45,409466.7376,,398.718,,335830,336.82,,,220648333,6.26865823,77165.3909,332301.3467,114220,221610
278,,,35.22896536,410.45,409959.6759,,398.8905,,336575,336,,,220903570,7.051165489,77658.32915,332301.3467,114965,221610
278,,,96.64466669,410.45,410450.8356,,393.3995,,337317,341.22,,,221161603,62.77127547,78149.48887,332301.3467,115707,221610
278,,,102.5953659,410.45,410935.4801,,392.472,,338052,348.03,,,221415657,58.73021979,78634.13334,332301.3467,116442,221610
278,,,32.64429353,410.45,411410.8151,,399.6805,,338803,331.99,,,221674288,6.523227326,79109.46836,332301.3467,117193,221610
278,,,45.0874029,410.45,411888.3646,,398.037,,339554,340.19,,,221927750,9.014182215,79587.01787,332301.3467,117944,221610
278,,,36.03993757,410.45,412363.4886,,399.7365,,340297,331.77,,,222182948,7.211802323,80062.14191,332301.3467,118687,221610
278,,,95.71986001,410.45,412834.9058,,393.808,,341053,341.78,,,222440703,57.55825341,80533.55905,332301.3467,119443,221610
278,,,55.54778483,410.45,413310.5926,,397.091,,341785,344.94,,,222693075,11.11322496,81009.24589,332301.3467,120175,221610
278,,,28.03130215,410.45,413788.6689,,400.2205,,342535,329.31,,,222954507,5.615875243,81487.32217,332301.3467,120925,221610
278,,,62.15334585,410.45,414267.8779,,397.88,,343279,340.96,,,223208424,12.43496281,81966.5312,332301.3467,121669,221610
278,,,32.00090467,410.45,414741.3155,,400.808,,344041,326.39,,,223465972,6.40349795,82439.96875,332301.3467,122431,221610
278,,,53.24816898,410.45,415219.9281,,398.8125,,344793,336.35,,,223720953,10.65296291,82918.58142,332301.3467,123183,221610
278,,,30.28544865,410.45,415703.2057,,400.721,,345549,326.46,,,223977067,6.05067426,83401.85896,332301.3467,123939,221610
278,,,29.26918345,410.45,416187.0127,,400.8685,,346326,326.07,,,224232906,5.858974548,83885.66597,332301.3467,124716,221610
278,,,55.43407255,410.45,416659.0115,,399.0965,,347096,334.94,,,224489240,11.08581584,84357.66475,332301.3467,125486,221610
278,,,96.59886697,410.45,417137.2552,,395.1485,,347872,334.67,,,224745265,58.50424876,84835.90845,332301.3467,126262,221610
278,,,48.12689373,410.45,417613.4148,,399.3895,,348636,333.11,,,224998933,9.63514996,85312.06804,332301.3467,127026,221610
278,,,133.9629871,410.45,418094.302,,389.659,,349394,341.41,,,225255734,83.36583094,85792.95524,332301.3467,127784,221610
278,,,38.77913872,410.45,418574.2862,,400.2325,,350156,329.28,,,225510997,7.759511502,86272.93943,332301.3467,128546,221610
278,,,31.9707288,410.45,419052.1802,,400.624,,350933,327.35,,,225769665,6.405440968,86750.83348,332301.3467,129323,221610
278,,,35.19392561,410.45,419539.0342,,401.0245,,351711,325.26,,,226026149,7.041546332,87237.68745,332301.3467,130101,221610
278,,,24.14679068,410.45,420018.7759,,401.339,,352498,323.75,,,226283899,4.828097866,87717.42919,332301.3467,130888,221610
278,,,100.2727062,410.45,420498.1204,,394.3225,,353274,337.62,,,226540443,61.07691028,88196.77369,332301.3467,131664,221610
278,,,179.3415788,410.45,420981.8051,,379.2,,354018,373.59,,,226791172,101.6532346,88680.45836,332301.3467,132408,221610
278,,,29.33611256,410.45,421466.4548,,400.834,,354780,326.25,,,227047153,5.864728809,89165.10806,332301.3467,133170,221610
278,,,34.3075429,410.45,421952.4347,,400.077,,355551,330.05,,,227305063,6.857734393,89651.088,332301.3467,133941,221610
278,,,32.62314976,410.45,422438.9061,,401.0805,,356306,325.01,,,227558923,6.526281081,90137.55938,332301.3467,134696,221610
278,,,68.27097773,410.45,422918.9903,,399.1685,,357082,334.56,,,227816260,13.65025028,90617.64356,332301.3467,135472,221610
278,,,167.2706418,410.45,423401.1504,,382.522,,357847,358.18,,,228073510,99.84404597,91099.80364,332301.3467,136237,221610
278,,,51.23567019,410.45,423883.9485,,399.7085,,358618,331.81,,,228329160,10.25294361,91582.60179,332301.3467,137008,221610
276,,,98.90537447,410.85,424369.4103,,395.8985,,359397,331.13,,,228586290,58.31213144,92068.06358,332301.3467,137787,221610
276,,,42.0627341,410.85,424860.7485,,401.064,,360171,325.08,,,228840533,8.412948591,92559.4018,332301.3467,138561,221610
276,,,30.54422368,410.85,425349.4634,,401.7865,,360948,321.52,,,229097378,6.108804527,93048.11672,332301.3467,139338,221610
276,,,96.63383258,410.85,425829.8865,,396.2585,,361734,328.32,,,229354193,60.17869517,93528.53982,332301.3467,140124,221610
276,,,97.54323964,410.85,426308.3111,,395.7145,,362496,331.42,,,229608191,58.6094021,94006.96441,332301.3467,140886,221610
276,,,27.47133779,410.85,426791.0043,,400.6565,,363271,327.16,,,229863485,5.498884682,94489.6576,332301.3467,141661,221610
276,,,97.27095096,410.85,427270.7482,,395.841,,364039,330.61,,,230121337,58.99576357,94969.4015,332301.3467,142429,221610
276,,,40.41258591,410.85,427753.9067,,400.626,,364801,327.27,,,230375795,8.089173258,95452.55996,332301.3467,143191,221610
276,,,41.57778734,410.85,428237.6521,,401.3465,,365586,323.26,,,230635355,8.440664236,95936.30535,332301.3467,143976,221610
276,,,24.5935337,410.85,428722.4448,,402.2915,,366351,318.91,,,230886734,4.927875075,96421.09812,332301.3467,144741,221610
276,,,97.03396313,410.85,429200.6113,,395.528,,367118,332.9,,,231144046,58.16130643,96899.26455,332301.3467,145508,221610
276,,,59.78077534,410.85,429673.9789,,401.8185,,367902,321.33,,,231401414,11.96732354,97372.63222,332301.3467,146292,221610
276,,,70.13698311,410.85,430162.2639,,400.8935,,368688,325.94,,,231658186,14.03347187,97860.91713,332301.3467,147078,221610
276,,,132.9314244,410.85,430647.4863,,390.1955,,369481,338.42,,,231916271,83.63898466,98346.13954,332301.3467,147871,221610
276,,,51.04461186,410.85,431132.3853,,400.7495,,370255,326.26,,,232168750,10.78522484,98831.03853,332301.3467,148645,221610
276,,,38.15773971,410.85,431613.0934,,401.256,,371048,324.13,,,232426689,7.641456929,99311.74668,332301.3467,149438,221610
276,,,53.77059698,410.85,432097.6044,,401.5275,,371832,322.77,,,232682440,10.76295121,99796.2577,332301.3467,150222,221610
276,,,40.84255624,410.85,432569.066,,401.513,,372615,322.84,,,232936197,8.177360882,100267.7192,332301.3467,151005,221610
276,,,35.34006791,410.85,433048.0833,,402.6385,,373395,316.86,,,233192197,7.58927485,100746.7366,332301.3467,151785,221610
276,,,46.63333036,410.85,433529.26,,402.215,,374167,319.35,,,233448701,9.343408104,101227.9133,332301.3467,152557,221610
276,,,29.40886091,410.85,434005.5522,,402.7405,,374965,316.33,,,233705223,5.91296328,101704.2055,332301.3467,153355,221610
276,,,20.10130344,410.85,434485.4036,,403.5325,,375748,312.76,,,233962221,4.031850537,102184.0569,332301.3467,154138,221610
276,,,87.82416296,410.85,434964.881,,400.815,,376535,325.58,,,234215030,17.57993814,102663.5343,332301.3467,154925,221610
276,,,61.33714291,410.85,435448.0957,,401.101,,377321,324.93,,,234470986,12.26980028,103146.749,332301.3467,155711,221610
276,,,28.94383527,410.85,435928.233,,403.309,,378117,313.88,,,234728714,5.801191171,103626.8863,332301.3467,156507,221610
276,,,27.76985956,410.85,436417.5007,,402.69,,378924,316.57,,,234986160,5.577849048,104116.154,332301.3467,157314,221610
274,,,34.0186346,411.25,436899.2141,,403.1885,,379725,314.45,,,235243148,6.806327405,104597.8674,332301.3467,158115,221610
274,,,55.92625144,411.25,437386.0441,,401.659,,380528,322.12,,,235499807,11.17848912,105084.6974,332301.3467,158918,221610
274,,,95.83724276,411.25,437870.5994,,397.741,,381323,321.23,,,235753867,59.4299135,105569.2527,332301.3467,159713,221610
274,,,96.75388158,411.25,438360.0259,,397.2575,,382120,323.92,,,236010218,59.05786373,106058.6792,332301.3467,160510,221610
274,,,32.60072852,411.25,438860.3998,,403.3125,,382922,313.85,,,236265737,6.523049038,106559.0531,332301.3467,161312,221610
274,,,89.96338088,411.25,439344.2078,,401.77,,383735,321.49,,,236523752,17.99361415,107042.8611,332301.3467,162125,221610
274,,,23.20407507,411.25,439830.9264,,403.083,,384544,314.53,,,236779600,4.770436144,107529.5796,332301.3467,162934,221610
274,,,96.75863992,411.25,440315.8636,,397.293,,385354,323.84,,,237035689,58.66041213,108014.5169,332301.3467,163744,221610
274,,,22.43228923,411.3,440808.8338,,403.64,,386168,312.18,,,237291472,4.485398533,108507.4871,332301.3467,164558,221610
274,,,27.64242392,411.3,441308.7015,,403.2715,,386980,313.58,,,237546894,5.888133214,109007.3547,332301.3467,165370,221610
274,,,35.0495592,411.3,441806.7863,,403.518,,387802,312.78,,,237805466,7.008065068,109505.4396,332301.3467,166192,221610
274,,,97.25336807,411.3,442297.2284,,398.0155,,388609,320.68,,,238058547,57.94456691,109995.8817,332301.3467,166999,221610
274,,,35.40635395,411.3,442793.0063,,402.775,,389426,316.49,,,238313753,7.072041784,110491.6596,332301.3467,167816,221610
274,,,20.06209112,411.3,443290.7252,,404.1845,,390245,309.45,,,238571370,4.013469166,110989.3785,332301.3467,168635,221610
274,,,23.09237103,411.3,443788.9301,,404.744,,391066,306.68,,,238825835,4.625863595,111487.5834,332301.3467,169456,221610
274,,,57.39453894,411.3,444278.9827,,404.2535,,391897,309.13,,,239084414,11.47374667,111977.636,332301.3467,170287,221610
274,,,24.31253997,411.3,444774.9993,,404.8755,,392724,306.02,,,239338629,4.868970605,112473.6526,332301.3467,171114,221610
274,,,31.19074222,411.3,445256.8954,,403.7205,,393560,311.76,,,239597658,6.242904352,112955.5487,332301.3467,171950,221610
274,,,27.17512649,411.3,445743.1538,,403.975,,394379,310.45,,,239851332,5.438172947,113441.8071,332301.3467,172769,221610
274,,,96.57104897,411.3,446232.7774,,398.5205,,395214,318.15,,,240109103,57.93362974,113931.4307,332301.3467,173604,221610
274,,,25.94643713,411.3,446726.7483,,405.017,,396044,305.32,,,240362982,5.193492178,114425.4015,332301.3467,174434,221610
274,,,95.56473147,411.3,447209.3327,,399.3555,,396871,313.61,,,240619184,58.72346418,114907.986,332301.3467,175261,221610
274,,,31.31286637,411.3,447694.4986,,404.3495,,397705,308.62,,,240874584,6.266444347,115393.1519,332301.3467,176095,221610
274,,,27.69263259,411.3,448181.6346,,404.1585,,398535,309.59,,,241132632,5.541746363,115880.2879,332301.3467,176925,221610
274,,,28.72104455,411.3,448671.1211,,404.6705,,399345,307.04,,,241385866,5.74749117,116369.7744,332301.3467,177735,221610
274,,,31.93267292,411.3,449154.3921,,403.602,,400149,312.38,,,241639981,6.388958914,116853.0454,332301.3467,178539,221610
273,,,25.5927646,411.5,449646.0056,,404.5745,,400984,307.52,,,241900116,5.127116612,117344.6588,332301.3467,179374,221610
273,,,26.8400652,411.5,450135.9927,,403.7995,,401800,311.47,,,242153878,5.372804179,117834.646,332301.3467,180190,221610
273,,,19.9883441,411.5,450617.4992,,405.314,,402629,303.81,,,242412061,4.000581708,118316.1525,332301.3467,181019,221610
273,,,27.61198834,411.5,451100.3034,,404.2865,,403445,308.91,,,242666781,5.512820762,118798.9567,332301.3467,181835,221610
273,,,104.7959327,411.5,451594.6062,,397.0475,,404256,323.95,,,242920972,61.56893428,119293.2595,332301.3467,182646,221610
273,,,60.61280063,411.5,452084.7417,,404.226,,405090,309.22,,,243182247,12.12242855,119783.395,332301.3467,183480,221610
273,,,51.85018708,411.5,452570.7738,,404.0075,,405901,310.41,,,243435195,10.37400447,120269.4271,332301.3467,184291,221610
273,,,83.99456828,411.5,453060.4419,,402.88,,406711,315.95,,,243689957,16.80669212,120759.0952,332301.3467,185101,221610
273,,,42.78536549,411.5,453549.9479,,403.1175,,407512,314.75,,,243946142,8.560538461,121248.6011,332301.3467,185902,221610
273,,,43.58256532,411.5,454041.077,,403.1995,,408332,314.4,,,244202563,8.7131151,121739.7303,332301.3467,186722,221610
273,,,21.90858051,411.5,454520.5309,,405.0155,,409153,305.29,,,244459704,4.381356497,122219.1842,332301.3467,187543,221610
273,,,60.70911299,411.5,455004.7824,,402.69,,409971,316.94,,,244715333,12.14434436,122703.4357,332301.3467,188361,221610
270,,,98.65173896,412.1,455501.3054,,399.2485,,410789,314.12,,,244969670,58.92029339,123199.9587,332301.3467,189179,221610
267,,,22.70333896,412.75,455991.8984,,405.3375,,411629,303.28,,,245228016,5.039287524,123690.5517,332301.3467,190019,221610
267,,,29.97077743,412.75,456480.2931,,404.8575,,412461,306.15,,,245484544,5.991332802,124178.9464,332301.3467,190851,221610
267,,,96.39278552,412.75,456964.4854,,399.4965,,413266,311.47,,,245735666,61.58579108,124663.1387,332301.3467,191656,221610
